row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg
1235,33715938,?.01,EB,61.013213,-74.453561,10.255999999999998,1325.5658779999999,1.439495,3.0,349456.74820100004,1,3.0,3.0,2.2571635,1.32294,5562.967,3.90079
1236,326445217,?.01,IS,326.2592,-24.486,10.277000000000001,1328.725619,15.563037,3.6903910000000004,3284.142189,1,1.0,3.0,0.606,0.656,3945.0,4.69039
1237,33715938,?.02,EB,61.013213,-74.453561,10.255999999999998,1325.365184,1.4392209999999999,0.5,3241.874852,1,3.0,3.0,2.2571635,1.32294,5562.967,3.90079
1238,214772358,?.02,IS,341.426486,-38.085906,8.582,1327.6579279999999,9.880612,7.622866,1132.844816,1,1.0,2.0,1.430965,1.32199,6429.703,4.14
1239,214772358,?.01,IS,341.426486,-38.085906,8.582,1326.516891,17.35428,8.214841999999999,7388.327557,1,1.0,2.0,1.430965,1.32199,6429.703,4.14
1240,308746785,?.01,V,122.08513,-61.970946999999995,9.288,1335.070143,14.560101000000001,16.097029,1050.696163,1,4.0,3.0,1.5756079,1.69793,7161.0,4.32287
1241,214913685,?.01,IS,342.08725899999996,-38.069131,10.720999999999998,1325.485634,6.902044,15.535932,0.20956100000000003,1,1.0,2.0,1.3516104,0.861355,6038.6665,4.64
1242,214913775,?.03,IS,342.0724,-36.7898,9.918,1332.723861,10.826121,4.7131300000000005,2770.3764300000003,1,1.0,2.0,,0.466,3764.5151,4.85619
1243,214913775,?.02,IS,342.0724,-36.7898,9.918,1334.1853130000002,13.984193,2.383513,5551.414218999999,1,1.0,2.0,,0.466,3764.5151,4.85619
1244,214913775,?.01,IS,342.0724,-36.7898,9.918,1332.372396,16.902060000000002,2.078399,17447.950532,1,1.0,2.0,,0.466,3764.5151,4.85619
1245,425976940,?.02,V,18.313969,-64.19309200000001,9.249,1336.515615,13.782331,11.23599,5710.621419,1,3.0,1.0,0.84498876,0.811111,5050.9355,4.46045
1246,410487677,?.02,V,119.89227199999999,-65.436099,8.458,1325.535778,0.299385,1.026146,153.014793,1,4.0,3.0,2.0456347,1.1423,6145.767,3.87227
1247,410487677,?.01,V,119.89227199999999,-65.436099,8.458,1325.3811779999999,0.299578,1.378021,250.886088,1,4.0,3.0,2.0456347,1.1423,6145.767,3.87227
1248,150062931,?.01,IS,91.16331600000001,-61.301840000000006,11.298,1335.4675630000002,11.862387,7.552735,4204.936183,1,4.0,4.0,3.164827,0.830349,5063.0,4.49336
1249,441384532,?.03,IS,309.907839,-33.95913,10.602,1327.7145039999998,12.340910000000001,39.687191,58497.435741999994,1,1.0,4.0,2.1600506,0.85177,4989.1,4.48093
1250,441384532,?.02,IS,309.907839,-33.95913,10.602,1326.5137949999998,8.901385000000001,10.5,292164.435582,1,1.0,4.0,2.1600506,0.85177,4989.1,4.48093
1251,441384532,?.01,IS,309.907839,-33.95913,10.602,1326.911711,12.495828999999999,1.0,291219.36460100004,1,1.0,4.0,2.1600506,0.85177,4989.1,4.48093
1252,31653503,?.03,EB,46.350982,-66.68429499999999,10.819,1330.995385,6.679939,17.449771,89138.046152,1,3.0,4.0,3.0424924,0.933725,6599.5,4.42352
1253,31653503,?.02,EB,46.350982,-66.68429499999999,10.819,1327.89435,6.680553,10.5,0.0,1,3.0,4.0,3.0424924,0.933725,6599.5,4.42352
1254,31653503,?.01,EB,46.350982,-66.68429499999999,10.819,1327.1697900000001,6.678828,8.041724,46674.119547,1,3.0,4.0,3.0424924,0.933725,6599.5,4.42352
1255,364302118,?.02,EB,78.226484,-61.698696,10.314,1325.301726,1.345176,0.8350860000000001,1559.180673,1,4.0,1.0,,1.04549,5869.0,4.33879
1256,364302118,?.01,EB,78.226484,-61.698696,10.314,1325.772214,0.672671,2.845791,30857.685369,1,4.0,1.0,,1.04549,5869.0,4.33879
1257,212348822,?.01,EB,310.285734,-26.574084000000003,10.017999999999999,1330.5392630000001,6.19787,1.148298,1237.215687,1,1.0,4.0,1.0675038,1.2089,5905.6665,4.44507
1258,204497617,?.01,EB,326.798976,-32.896409999999996,11.722999999999999,1325.946713,1.589161,3.347328,211273.82406400001,1,1.0,2.0,1.3238698,,6348.3335,
1259,261089147,?.03,EB,81.70716999999999,-81.585356,8.008,1325.300601,0.46165600000000007,1.0,580.284539,1,4.0,2.0,1.5840763,1.88377,7620.5,4.16757
1260,261089147,?.02,EB,81.70716999999999,-81.585356,8.008,1329.7879189999999,4.896381,3.513358,305941.59842199995,1,4.0,2.0,1.5840763,1.88377,7620.5,4.16757
1261,261089147,?.01,EB,81.70716999999999,-81.585356,8.008,1327.4858550000001,20.229246,14.108914000000002,20558.878538,1,4.0,2.0,1.5840763,1.88377,7620.5,4.16757
1262,38820496,?.03,V,7.195155000000001,-67.86239599999999,13.652999999999999,1325.310985,0.655137,1.755106,4601.426138000001,1,3.0,1.0,,,2987.0,
1263,201176965,?.02,EB,357.924243,-53.000114,11.087,1325.965646,1.8186419999999999,5.013412000000001,28896.938854000004,1,2.0,2.0,1.8263096,1.26817,6790.0,3.9768
1264,201176965,?.01,EB,357.924243,-53.000114,11.087,1325.736017,1.3638270000000001,2.5,333414.16869200004,1,2.0,2.0,1.8263096,1.26817,6790.0,3.9768
1265,40717334,?.01,EB,78.47646800000001,-67.457619,12.571,1326.299329,2.900604,5.527596,6320.9766469999995,1,4.0,1.0,,2.43107,9485.75,4.07551
1266,38396965,?.02,IS,60.224175,-62.15923299999999,2.345,1332.809019,9.391509,0.625311,172.509961,1,4.0,1.0,,,3361.0,
1267,206556127,?.01,EB,333.6599,-21.6981,8.753,1325.312158,1.1055030000000001,2.3405240000000003,143606.21591199999,1,1.0,3.0,0.9842829,0.599,4027.2136,4.7304
1268,89304957,?.01,IS,318.664465,-32.913796999999995,8.626,1325.841971,17.604032,1.853834,774.527328,1,1.0,4.0,1.310204,1.03143,5790.75,4.02675
1269,115105140,?.01,EB,316.495762,-36.259440000000005,7.336,1325.337933,0.205425,0.508514,6.2029440000000005,1,1.0,1.0,1.722857,1.31678,6168.0,
1270,263078276,?.02,EB,17.80345,-79.177299,11.696,1325.489142,0.284048,0.5,478968.086147,1,3.0,3.0,,,5615.0,
1271,263078276,?.01,EB,17.80345,-79.177299,11.696,1325.347476,0.284048,0.5,501048.562471,1,3.0,3.0,,,5615.0,
1272,30313682,?.01,EB,74.19074300000001,-66.890974,10.033999999999999,1327.033276,2.8636630000000003,7.570791000000001,119864.007803,1,4.0,1.0,2.563221,1.25153,5534.0,4.24815
1273,55848818,?.02,EB,75.831115,-62.198113,10.932,1325.2975210000002,0.317339,1.79352,1301.946086,1,4.0,1.0,1.0629617,0.950496,5934.0,4.24587
1274,38396965,?.01,IS,60.224175,-62.15923299999999,2.345,1335.63273,13.589305,14.580484,468.995593,1,4.0,1.0,,,3361.0,
1275,55848818,?.01,EB,75.831115,-62.198113,10.932,1325.444262,0.317579,1.215984,1065.422491,1,4.0,1.0,1.0629617,0.950496,5934.0,4.24587
1276,234524385,?.01,IS,15.678804999999999,-65.4561,4.194,1335.64588,13.573454000000002,14.847024,447.565164,1,3.0,1.0,69.38068,,3753.36,
1277,214992249,?.04,IS,342.442045,-37.854442999999996,7.60675,1328.518466,6.323389,1.351269,940.167951,1,1.0,2.0,1.0811701,1.02743,5822.0,4.38
1278,214992249,?.03,IS,342.442045,-37.854442999999996,7.60675,1331.4920949999998,18.448828,12.615095,641.7152219999999,1,1.0,2.0,1.0811701,1.02743,5822.0,4.38
1279,266586474,?.01,IS,319.484577,-32.172596,4.7330000000000005,1326.116671,10.590332,4.871279,381.835212,1,1.0,4.0,,2.20574,8790.5,3.93924
1280,214992249,?.02,IS,342.442045,-37.854442999999996,7.60675,1331.0875800000001,20.5168,2.340337,1050.2481289999998,1,1.0,2.0,1.0811701,1.02743,5822.0,4.38
1281,38820496,?.02,V,7.195155000000001,-67.86239599999999,13.652999999999999,1325.818186,0.656287,1.128041,3606.3245909999996,1,3.0,1.0,,,2987.0,
1282,214992249,?.01,IS,342.442045,-37.854442999999996,7.60675,1325.79823,7.5759360000000004,5.673953,585.508599,1,1.0,2.0,1.0811701,1.02743,5822.0,4.38
1283,214568914,?.02,IS,340.800361,-36.343881,15.338,1329.564488,4.874998000000001,1.0,260876.248323,1,1.0,2.0,0.18,0.47,31000.0,5.59998
1284,214568914,?.01,IS,340.800361,-36.343881,15.338,1329.277401,4.978919,1.9061830000000002,63529.414738,1,1.0,2.0,0.18,0.47,31000.0,5.59998
1285,92566327,?.01,IS,315.322762,-32.257831,4.45,1326.064811,23.633404000000002,2.331492,1483.0403410000001,1,1.0,4.0,8.67239,2.08957,5215.12,2.89282
1286,441105436,?.02,EB,323.829719,-27.380442,11.600999999999999,1325.668218,0.369238,2.229259,135132.86097100002,1,1.0,3.0,1.4899874,0.947324,5389.3335,4.41298
1287,388131924,?.02,EB,51.993767,-77.613275,6.477,1325.672752,0.609671,1.072258,134.91872,1,3.0,3.0,10.071699,0.788343,4849.0,2.25159
1288,441105436,?.01,V,323.829719,-27.380442,11.600999999999999,1325.771029,13.520076000000001,16.317127,11797.040640000001,1,1.0,3.0,1.4899874,0.947324,5389.3335,4.41298
1289,388131924,?.01,EB,51.993767,-77.613275,6.477,1325.368192,0.609603,1.398444,597.356503,1,3.0,3.0,10.071699,0.788343,4849.0,2.25159
1290,410354930,?.03,EB,55.960175,-84.000809,11.617,1326.675123,2.596193,1.259303,1699.211387,1,3.0,3.0,,,7605.0,
1291,309146836,?.02,EB,123.816367,-62.915604,5.209,1329.4958609999999,5.427521,3.84216,30497.489804,1,4.0,3.0,,2.36458,8774.0,3.85863
1292,410354930,?.02,EB,55.960175,-84.000809,11.617,1326.123517,2.599701,1.5,2403.5167539999998,1,3.0,3.0,,,7605.0,
1293,309146836,?.01,EB,123.816367,-62.915604,5.209,1327.673726,5.427619,5.845631,50482.666302,1,4.0,3.0,,2.36458,8774.0,3.85863
1294,410354930,?.01,EB,55.960175,-84.000809,11.617,1326.370045,2.599999,2.0,0.0,1,3.0,3.0,,,7605.0,
1295,392756613,?.01,IS,327.2744,-72.1025,7.727,1328.707629,23.423263000000002,2.256852,1328.30532,1,3.0,2.0,0.691,0.704,3826.0,4.60704
1296,212262393,?.01,V,308.97697200000005,-26.773465,6.768,1330.379339,20.740954000000002,1.390266,363.485377,1,1.0,4.0,1.396502,1.39648,6570.4,
1297,404797355,?.01,V,84.74522900000001,-69.489684,11.613,1326.547734,1.476314,9.57522,9482.199629,1,4.0,2.0,,,,
1298,279638888,?.01,IS,49.1613,-62.0724,13.345,1325.970268,14.810457999999999,20.975859,7450.753702,1,3.0,4.0,0.317,0.314,3364.0,4.93324
1299,261746657,?.02,EB,26.555183000000003,-79.864777,10.257,1325.465184,0.658309,2.5,1831.748011,1,3.0,3.0,1.793224,1.20751,6346.0,4.15539
1300,261746657,?.01,EB,26.555183000000003,-79.864777,10.257,1325.985323,1.316691,2.0,297775.442876,1,3.0,3.0,1.793224,1.20751,6346.0,4.15539
1301,237880881,?.01,V,19.527932999999997,-62.983093000000004,13.4,1331.2793279999999,12.987332,12.437677,30458.00771,1,3.0,1.0,,,,
1302,234284556,?.01,EB,335.66529199999997,-63.05718100000001,11.83,1325.979212,1.106886,1.8674849999999998,7602.742058,1,2.0,1.0,,,3186.0,
1303,453101438,?.01,IS,116.003302,-67.202026,5.2,1332.060554,9.985178,7.924803999999999,1912.767915,1,4.0,3.0,,,3227.0,
1304,214772353,?.04,IS,341.518249,-38.230251,10.368,1327.03075,17.612915,3.325881,4578.732923,1,1.0,2.0,17.666023,0.811379,5033.21,4.50356
1305,214772353,?.03,IS,341.518249,-38.230251,10.368,1326.39073,25.770386,1.387974,1113.411298,1,1.0,2.0,17.666023,0.811379,5033.21,4.50356
1306,214772353,?.02,IS,341.518249,-38.230251,10.368,1325.692663,25.473754,4.1912400000000005,127439.845324,1,1.0,2.0,17.666023,0.811379,5033.21,4.50356
1307,265489698,?.02,EB,321.768213,-62.653817000000004,8.78,1325.881273,1.155455,3.4081,15398.051544,1,2.0,1.0,2.1462748,1.28487,6506.3125,3.83127
1308,214772353,?.01,IS,341.518249,-38.230251,10.368,1326.733933,24.290267999999998,3.0,68692.74604099999,1,1.0,2.0,17.666023,0.811379,5033.21,4.50356
1309,265489698,?.01,EB,321.768213,-62.653817000000004,8.78,1325.303323,1.155473,3.429533,73587.56317000001,1,2.0,1.0,2.1462748,1.28487,6506.3125,3.83127
1310,229807051,?.01,V,352.32302000000004,-67.83330699999999,12.481,1328.454358,12.557878,6.118483,32418.725654,1,3.0,2.0,,,3092.0,
1311,204497617,?.02,EB,326.798976,-32.896409999999996,11.722999999999999,1326.741591,1.589161,3.274484,27476.940614,1,1.0,2.0,1.3238698,,6348.3335,
1312,278956474,?.02,EB,101.42183299999999,-57.138103,12.887,1330.6880640000002,5.67419,3.4086870000000005,36823.564606,1,4.0,4.0,1.6468898,1.01778,5796.0,4.3581
1313,278956474,?.01,EB,101.42183299999999,-57.138103,12.887,1327.962744,5.488082,5.501692,94825.241828,1,4.0,4.0,1.6468898,1.01778,5796.0,4.3581
1314,279254042,?.02,EB,331.389208,-43.345490999999996,10.542,1325.403726,0.5967819999999999,0.5,1443.6851609999999,1,1.0,2.0,1.1696513,,5023.686,
1315,279254042,?.01,EB,331.389208,-43.345490999999996,10.542,1325.575714,0.29843000000000003,1.871645,93573.270167,1,1.0,2.0,1.1696513,,5023.686,
1316,394244919,?.01,IS,27.4314,-80.6411,13.671,1330.662084,21.234516,5.61878,29547.696562,1,3.0,3.0,0.142,0.106,2905.0,5.15916
1317,441386863,?.06,IS,310.025969,-34.203934999999994,8.968,1325.307545,4.052776000000001,9.0,93851.639383,1,1.0,4.0,1.37878,0.968501,5515.0,4.14554
1318,441386863,?.05,IS,310.025969,-34.203934999999994,8.968,1325.624039,3.983835,0.791419,1.088015,1,1.0,4.0,1.37878,0.968501,5515.0,4.14554
1319,231810586,?.01,EB,85.590823,-53.757463,10.579,1326.217192,0.973097,3.934975,990.088504,1,4.0,4.0,0.75989723,0.850391,5192.87,4.58046
1320,441426345,?.01,IS,311.4489,-30.2238,13.671,1325.607906,13.665519,1.2884309999999999,35262.871223,1,1.0,4.0,,0.127,4296.83,5.1232
1321,150361803,?.01,V,96.349652,-64.387353,10.695,1325.4674519999999,0.26874499999999996,1.149058,329.981131,1,4.0,3.0,1.8571293,0.984704,5673.555,4.30401
1322,219140650,?.01,IS,342.504071,-55.234089000000004,4.602,1335.430296,13.990570000000002,4.905165,749.5435980000001,1,2.0,2.0,,,3287.0,
1323,441386863,?.04,IS,310.025969,-34.203934999999994,8.968,1326.4603220000001,23.106935999999997,9.0,26618.834844999998,1,1.0,4.0,1.37878,0.968501,5515.0,4.14554
1324,266640930,?.01,IS,319.952675,-35.629595,11.157,1329.670916,16.094074,2.3734669999999998,3288.512907,1,1.0,1.0,1.2838374,0.643004,4432.0,4.59969
1325,441386863,?.03,IS,310.025969,-34.203934999999994,8.968,1326.31541,21.339739,0.891617,2.693422,1,1.0,4.0,1.37878,0.968501,5515.0,4.14554
1326,441386863,?.02,IS,310.025969,-34.203934999999994,8.968,1325.9367109999998,23.472213,2.0,89094.18337,1,1.0,4.0,1.37878,0.968501,5515.0,4.14554
1327,235000061,?.03,EB,351.065056,-62.368522999999996,8.001,1326.792527,8.117822,97.413866,50855.428979000004,1,2.0,2.0,,,,
1328,235000061,?.02,EB,351.065056,-62.368522999999996,8.001,1331.751978,8.389063,10.102723,21063.531138,1,2.0,2.0,,,,
1329,235000061,?.01,EB,351.065056,-62.368522999999996,8.001,1327.691047,10.21133,3.4926449999999996,3614.6859369999997,1,2.0,2.0,,,,
1330,219140650,?.02,IS,342.504071,-55.234089000000004,4.602,1330.426598,16.847355,4.421248,703.504063,1,2.0,2.0,,,3287.0,
1331,389527914,?.01,EB,314.5276,-38.7745,11.87,1327.823867,14.868604000000001,2.1066529999999997,2947.5986329999996,1,1.0,1.0,,0.29,3866.0,4.95239
1332,441386863,?.01,IS,310.025969,-34.203934999999994,8.968,1326.006814,21.075607,0.21771,17.514404000000003,1,1.0,4.0,1.37878,0.968501,5515.0,4.14554
1333,302298728,?.01,EB,320.3914,-24.5563,12.985999999999999,1325.6079869999999,0.347412,1.6078219999999999,2664.156242,1,1.0,4.0,,0.146,3671.1367,5.09707
1334,29825183,?.01,IS,316.214996,-28.032517,10.757,1326.399465,17.863557999999998,2.460257,5234.128197999999,1,1.0,4.0,2.560124,0.810842,4882.425,4.50384
1335,273511930,?.02,IS,347.690799,-76.463142,5.187,1335.438774,13.981402,5.186396,430.02602800000005,1,3.0,2.0,,,3244.0,
1336,273511930,?.01,IS,347.690799,-76.463142,5.187,1329.247852,9.237578,5.073137,217.02910899999998,1,3.0,2.0,,,3244.0,
1337,214772274,?.02,IS,341.639519,-39.479221,8.812999999999999,1334.910339,14.429989,2.0172369999999997,1695.87831,1,1.0,2.0,0.94883245,0.966177,5644.0,4.4696
1338,92630380,?.01,IS,315.8986,-30.5208,15.136,1329.037482,14.240713000000001,14.244744,119721.373269,1,1.0,4.0,,0.323,3354.0,4.92386
1339,214772274,?.01,IS,341.639519,-39.479221,8.812999999999999,1327.932394,19.039877,2.2907439999999997,2105.326818,1,1.0,2.0,0.94883245,0.966177,5644.0,4.4696
1340,220557560,?.01,V,44.361777000000004,-63.69149399999999,11.907,1327.420574,8.796889,2.036206,5575.124128,1,3.0,4.0,,,3170.0,
1341,92565437,?.02,IS,315.3546,-30.5859,11.603,1332.404321,11.058978,2.596161,10203.435147,1,1.0,4.0,0.77079105,0.588,4030.63,4.73821
1342,92565437,?.01,IS,315.3546,-30.5859,11.603,1330.609034,13.312921,4.7910900000000005,5329.151703,1,1.0,4.0,0.77079105,0.588,4030.63,4.73821
1343,177353450,?.01,V,104.661182,-77.185663,12.52,1328.314692,8.406441000000001,1.095346,7670.777341,1,4.0,2.0,,,3689.2136,
1344,261376909,?.01,EB,92.933134,-81.822983,12.020999999999999,1325.4592,0.254389,0.581308,45097.160275,1,4.0,2.0,,,,
1345,294750180,?.01,V,71.046064,-70.323573,9.015,1328.0390009999999,22.419097,9.77555,4239.837488,1,4.0,1.0,0.503959,0.504142,3590.0,4.73713
1346,215054743,?.04,IS,342.69966400000004,-38.199209,10.773,1331.270276,16.180277,5.39797,10928.933487,1,1.0,2.0,0.8502685,0.831715,5205.0,4.51765
1347,215054743,?.03,IS,342.69966400000004,-38.199209,10.773,1326.3911560000001,7.721181,10.702434,6052.09378,1,1.0,2.0,0.8502685,0.831715,5205.0,4.51765
1348,215054743,?.02,IS,342.69966400000004,-38.199209,10.773,1325.417962,5.587498,2.5,26761.839547,1,1.0,2.0,0.8502685,0.831715,5205.0,4.51765
1349,215054743,?.01,IS,342.69966400000004,-38.199209,10.773,1325.8659699999998,5.01945,1.596955,2.199538,1,1.0,2.0,0.8502685,0.831715,5205.0,4.51765
1350,53894861,?.01,IS,328.149494,-28.787315000000003,10.023,1337.245536,13.243967000000001,7.384466000000001,850.681469,1,1.0,3.0,0.88598377,0.922671,5375.0,4.43195
1351,441357671,?.01,IS,309.666265,-33.048111,10.192,1326.8977710000001,7.423821,35.560999,194841.64329,1,1.0,4.0,0.8400927,0.868618,5094.8003,4.50251
1352,229808144,?.02,EB,354.216956,-69.540154,10.079,1331.345936,11.610027,5.44899,18526.541665,1,3.0,2.0,2.81852,1.14106,6087.0,3.59569
1353,200655763,?.01,EB,320.828648,-46.373408000000005,11.617,1325.423884,0.29714,3.5656769999999995,67132.414697,1,1.0,1.0,1.134536,0.917517,5373.5,4.22558
1354,229808144,?.01,EB,354.216956,-69.540154,10.079,1325.733482,11.610053,5.278455999999999,65238.616474,1,3.0,2.0,2.81852,1.14106,6087.0,3.59569
1355,212319204,?.01,IS,309.76100499999995,-28.425359999999998,7.425,1329.5872949999998,17.785364,3.4672870000000002,348.02997,1,1.0,4.0,1.186157,1.21676,6113.6665,
1356,260162387,?.01,IS,92.824758,-55.551083999999996,10.029,1328.6855699999999,10.297491,5.482616999999999,5945.780695,1,4.0,4.0,1.49418,0.987806,5591.0,4.08429
1357,206460831,?.01,V,330.724971,-21.525595000000003,10.582,1325.3991119999998,0.363869,1.175106,17957.54653,1,1.0,3.0,4.0099764,,7343.3335,
1358,238810124,?.01,EB,326.775806,-62.21569399999999,7.565,1326.148875,1.380609,5.329715,155.673875,1,2.0,1.0,2.3710363,1.38627,6677.8975,
1359,238893410,?.01,V,40.872285,-73.988225,9.562999999999999,1329.490902,15.707207,2.642292,3119.1912469999997,1,3.0,3.0,0.9480681,0.775466,4979.267,4.27776
1360,177309964,?.03,V,103.452547,-75.703975,13.069,1325.39094,0.453492,5.441902,67997.001527,1,4.0,2.0,,,3289.0,
1361,177309964,?.02,V,103.452547,-75.703975,13.069,1325.520511,0.453342,2.013574,32496.719625,1,4.0,2.0,,,3289.0,
1362,177309964,?.01,V,103.452547,-75.703975,13.069,1325.589217,0.45328999999999997,0.9756360000000001,17925.934683,1,4.0,2.0,,,3289.0,
1363,92655416,?.01,V,316.247848,-31.541353000000004,8.527000000000001,1329.2247380000001,14.547309,5.670774,1339.997763,1,1.0,4.0,18.065414,0.687401,4622.61,
1364,92451894,?.01,IS,314.727062,-30.577439000000002,9.886000000000001,1329.215775,14.322617000000001,5.157457,3340.522279,1,1.0,4.0,1.2572039,0.95392,5101.317,4.29701
1365,92451818,?.01,IS,314.709,-30.7156,12.469000000000001,1326.928789,16.640537,6.810071000000001,10860.335965,1,1.0,4.0,,0.333,3725.0,4.9186
1366,92863086,?.01,IS,317.622992,-30.794263,9.283,1330.961325,12.654102,6.674702000000001,1706.155173,1,1.0,4.0,1.8614393,1.3622,6216.0,4.16466
1367,201291281,?.01,EB,2.69732,-57.48678,8.338,1336.4283580000001,11.260966,135.13159299999998,282599.384904,1,2.0,2.0,2.081845,,6630.738,
1368,293507177,?.01,V,351.5446,-73.3972,10.031,1325.478604,0.569232,2.497474,2431.622025,1,3.0,2.0,0.686,0.7,3834.0,4.61088
1369,278863150,?.01,EB,100.64307,-58.947025,15.365,1325.678524,0.52148,1.4477950000000002,65835.577052,1,4.0,4.0,1.503347,,5146.0,
1370,293507177,?.02,V,351.5446,-73.3972,10.031,1328.754181,6.1455720000000005,1.0012370000000002,4818.811812,1,3.0,2.0,0.686,0.7,3834.0,4.61088
1371,32150630,?.03,IS,59.244122999999995,-68.62611700000001,11.793,1326.674859,1.492438,4.307980000000001,5720.462834,1,4.0,1.0,0.712909,0.67564,4462.3335,4.57199
1372,38937499,?.02,EB,10.300215,-68.457887,8.72,1326.4258849999999,4.055492,1.601666,4316.175893,1,3.0,1.0,0.866201,0.998312,5711.25,4.01
1373,38937499,?.01,EB,10.300215,-68.457887,8.72,1328.5041509999999,4.055572,1.568861,5125.548572,1,3.0,1.0,0.866201,0.998312,5711.25,4.01
1374,32150630,?.02,EB,59.244122999999995,-68.62611700000001,11.793,1325.719261,0.746015,2.006417,27143.214824000002,1,4.0,1.0,0.712909,0.67564,4462.3335,4.57199
1375,32150630,?.01,EB,59.244122999999995,-68.62611700000001,11.793,1325.719339,1.492055,2.112812,139562.696344,1,4.0,1.0,0.712909,0.67564,4462.3335,4.57199
1376,237324767,?.02,V,345.566794,-64.297983,7.372999999999999,1325.439765,0.209581,1.000642,753.801649,1,2.0,1.0,1.7851954,1.623,7073.0,4.15714
1377,41232835,?.01,V,91.980475,-66.360294,10.014,1325.443802,0.23946900000000002,0.7701180000000001,15495.492486000001,1,4.0,3.0,0.869416,0.818118,5529.23,4.2961
1378,141606986,?.01,IS,88.752963,-72.69332,9.791,1334.629764,9.68333,3.0,3482.3182520000005,1,4.0,2.0,1.3662,1.02036,5868.9,4.20529
1379,237324767,?.01,V,345.566794,-64.297983,7.372999999999999,1325.334632,0.209583,1.100024,595.351201,1,2.0,1.0,1.7851954,1.623,7073.0,4.15714
1380,269940990,?.01,V,310.9214,-24.5648,10.155,1327.0131119999999,17.756275,2.701837,6693.837556,1,1.0,4.0,0.314,0.31,3358.0,4.93593
1381,406276109,?.01,EB,325.6468,-64.2158,13.811,1326.960083,7.547228,1.885391,106660.585749,1,2.0,1.0,,0.226,3502.2026,5.01067
1382,92451314,?.02,IS,314.623836,-31.705534000000004,7.959,1328.085954,14.915362,4.474207,435.732115,1,1.0,4.0,1.5785931,1.58175,6698.9756,
1383,441406061,?.01,EB,310.802009,-32.29316,9.467,1326.1799859999999,1.5091709999999998,10.214122,176166.11013,1,1.0,4.0,5.44951,,6527.1333,
1384,220538891,?.01,IS,43.59737,-62.54602,10.425,1329.148349,20.02309,5.2248470000000005,6182.097157,1,3.0,4.0,0.755774,0.869724,4940.46,4.46964
1385,88246378,?.01,V,332.906502,-46.811375,12.23,1329.8037470000002,17.882555,10.522111,19869.245606,1,2.0,3.0,,,3101.0,
1386,141606986,?.03,EB,88.752963,-72.69332,9.791,1325.296434,0.343843,1.0,459853.21762799995,1,4.0,2.0,1.3662,1.02036,5868.9,4.20529
1387,141606986,?.02,EB,88.752963,-72.69332,9.791,1325.451788,0.343804,0.9560540000000001,50210.7067,1,4.0,2.0,1.3662,1.02036,5868.9,4.20529
1388,267043786,?.02,EB,4.339608,-71.915791,9.722999999999999,1325.573517,0.297444,0.5,0.0,1,3.0,2.0,2.279121,1.47801,6720.0,3.94464
1389,406276109,?.02,EB,325.6468,-64.2158,13.811,1330.634538,7.547799,1.877994,74851.752825,1,2.0,1.0,,0.226,3502.2026,5.01067
1390,267043786,?.01,EB,4.339608,-71.915791,9.722999999999999,1325.329893,0.29746500000000003,0.61328,17821.62386,1,3.0,2.0,2.279121,1.47801,6720.0,3.94464
1391,293482385,?.02,V,350.57043799999997,-68.550134,12.892000000000001,1325.309049,0.800326,2.704735,3083.358826,1,3.0,2.0,,,3957.82,
1392,293482385,?.01,V,350.57043799999997,-68.550134,12.892000000000001,1326.6465970000002,24.300051,1.496361,16617.252225,1,3.0,2.0,,,3957.82,
1393,349518145,?.01,EB,111.255921,-61.31655500000001,12.51,1327.5756939999999,4.139853,3.516614,33168.895508,1,4.0,3.0,1.4268091,1.06664,5930.0,4.32571
1394,139148071,?.02,EB,344.633146,-42.287989,9.761000000000001,1325.570602,1.401612,12.087544,247901.09773,1,2.0,3.0,2.065276,,6488.925,
1395,139148071,?.01,EB,344.633146,-42.287989,9.761000000000001,1325.598517,0.700651,1.5,288444.111692,1,2.0,3.0,2.065276,,6488.925,
1396,234518605,?.01,EB,14.512387,-62.239513,11.88,1326.531902,5.67914,4.177658,60462.684608,1,3.0,1.0,0.9418345,0.977208,5435.925,4.38948
1397,234518605,?.02,EB,14.512387,-62.239513,11.88,1328.9043,5.677204,3.9324209999999997,4751.427137,1,3.0,1.0,0.9418345,0.977208,5435.925,4.38948
1398,293482385,?.03,V,350.57043799999997,-68.550134,12.892000000000001,1325.672317,0.801687,5.217912,5821.190715,1,3.0,2.0,,,3957.82,
1399,41232835,?.02,EB,91.980475,-66.360294,10.014,1325.321091,0.23951999999999998,1.240464,41054.108349,1,4.0,3.0,0.869416,0.818118,5529.23,4.2961
1400,25226885,?.02,EB,326.957941,-20.235086,11.866,1326.6574039999998,1.632111,3.3967680000000002,16858.442966,1,1.0,3.0,1.542927,1.01598,6113.3335,4.35943
1401,25226885,?.01,EB,326.957941,-20.235086,11.866,1325.841041,1.632095,3.45203,128773.08907100001,1,1.0,3.0,1.542927,1.01598,6113.3335,4.35943
1402,99768342,?.01,IS,322.500279,-21.901835000000002,13.445,1328.180123,14.016829999999999,12.052742,14270.071712,1,1.0,3.0,1.2946644,1.00533,5930.0,4.36747
